onset_step,onset_is_pseudo,post_onset_rmse,post_onset_peak,post_onset_mae,post_onset_rmse_yaw,post_onset_peak_yaw,rmse_pos,peak_pos,mae_pos,rmse_yaw,peak_yaw,n_steps,task_final_defined,task_spec_version,task_success_declared,completion_time_declared,time_to_task_tol_declared,final_pos_err_to_target_declared,final_yaw_err_to_target_declared,frac_time_at_goal_declared,task_held_at_end_declared,progress_category_declared,departed_after_entering_declared,task_success,completion_time,time_to_task_tol,final_pos_err_to_target,final_yaw_err_to_target,frac_time_at_goal,task_held_at_end,progress_category,departed_after_entering,declared_not_achieved,achieved_not_declared,diag_recovery_mode,diag_recovery_success,diag_recovery_time,diag_tolerance_m,src_mpc_primary,src_mpc_replacement,src_m5_feedback,src_fallback_first_screen,src_fallback_repeated_check,src_fallback_command_admissibility,src_fallback_solver,src_fallback_deadline,src_supervisor_operating_radius,src_supervisor_no_passing_fallback,src_supervisor_preaction_ineligible_other,src_supervisor_posteligibility_failure,action_src_sum,share_mpc,share_repair_replacement,share_fallback,share_supervisor,share_m5_feedback,rej_first_screen,rej_repeated_check,rej_command_admissibility,rej_fallback_screen,seed_raw_mpc,seed_projected_mpc,seed_p_error,seed_feedback,seed_not_applicable,projection_rate,compensation_rate,effort_force_mean,effort_moment_mean,command_rate_norm,duty_on_time_mean_s,pulse_count_mean,saturation_frac,impulse_proxy_Ns,accel_p95,decision_ms_p50,decision_ms_p95,decision_ms_p99,decision_ms_max,solve_ms_p95,deadline_miss_rate,supervisor_intervention,no_passing_fallback,solver_failure,repair_search_failure,deadline_overrun,numerical_anomaly,episode_deadline_censored,gate_on_frac,n_fault_skips,method,model_seed,seeded,family,condition,ep_seed,N,checkpoint_sha256,feat_mask,repair,reference_version
176,True,2.0757146149919956,2.1103482746983255,2.0755060558913097,0.16717531992624327,0.31193640814439716,2.0546456050722535,2.1103482746983255,2.054229794092348,0.1405440085867697,0.31193640814439716,600,True,task_success_v2,False,nan,nan,2.2344168012185848,0.12586435084198408,0.0,False,never_entered_position_tolerance,False,False,nan,nan,2.295131065698917,0.31193640814439716,0.0,False,never_entered_position_tolerance,False,False,False,healthy,False,nan,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005427425178895326,0.00047999999999999996,0.011650837817201314,0.0007599999999999999,0.06333333333333334,0.0,0.5471999999999999,8.252977076806455e-05,4.464530502445996,4.85381749458611,5.092310137115418,5.619511939585209,0.0,0.0,True,False,False,False,False,False,True,0.0,0,M0,,False,step,healthy,800010,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
193,True,1.4378643426999052,1.990444117605489,1.2791648992712445,0.18040943883332555,0.2676035633714964,1.6390140135292783,2.0,1.510351788571585,0.14858700710023548,0.2676035633714964,600,True,task_success_v2,False,nan,nan,0.27523867144319814,0.057484144922865035,0.0,False,never_entered_position_tolerance,False,True,56.0,34.6,0.42048873807969667,0.14132639519909418,0.075,False,task_success,True,False,True,healthy,False,nan,0.662,0.21666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,0.45,0.23333333333333334,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.21833333333333332,0.12,0.005,0.10666666666666667,0.55,0.22166666666666668,0.013333333333333334,0.5558775352511334,0.009766372126148703,0.14503800404801326,0.06518668765532433,1.8316666666666668,0.18854166666666666,46.934415111833516,0.05435506549444174,4.738111048936844,15.245948371011764,15.8493008534424,32.4128360953182,0.42367125,0.0,True,False,False,True,False,False,False,0.45,0,M0,,False,step,healthy,800011,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
191,True,1.9276077971143994,1.9928807062459695,1.9269933851457612,0.07922222349667174,0.10144248367892628,1.9505108044288582,2.0,1.9498106809253795,0.0654083292932999,0.10144248367892628,600,True,task_success_v2,False,nan,nan,2.1305281115457673,0.004208951492551297,0.0,False,never_entered_position_tolerance,False,False,nan,nan,2.1176049720416503,0.07094835551787115,0.0,False,never_entered_position_tolerance,False,False,False,healthy,False,nan,0.662,0.0033333333333333335,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,1.0,0.008333333333333333,0.005,0.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.005,0.9916666666666667,0.005,0.0,0.011561993470020153,0.0010361894648961607,0.021681676382880783,0.0015933354383110066,0.07833333333333334,0.0027083333333333334,1.1472015155839246,0.00015044350865936078,4.466522950679064,5.0079950713552535,5.768298886250702,36.287290044128895,0.0,0.0,True,False,False,True,False,False,True,0.008333333333333333,0,M0,,False,step,healthy,800012,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
152,True,0.6113554113802607,1.2884493684940967,0.5311936503924941,0.08049931381680209,0.16641461931407697,1.089573765114874,2.0,0.8740759082995869,0.0778402730061106,0.16673823176360705,600,True,task_success_v2,True,46.900000000000006,29.6,0.05811203311079525,0.023100776051560648,0.2816666666666667,True,task_success,True,True,34.300000000000004,17.0,0.2501901575551484,0.05899249284035779,0.295,True,task_success,True,False,False,healthy,False,nan,0.662,0.26,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,1.0,0.845,0.585,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.2683333333333333,0.25333333333333335,0.013333333333333334,0.31,0.155,0.5633333333333334,0.041666666666666664,1.0172603789216572,0.03391246625314847,0.5623109627242601,0.12317153086574938,3.38,0.35604166666666665,88.68350222333954,0.05096256213941331,11.49889430962503,15.470857580658048,15.792801713105291,44.18403678573668,0.42915515000000004,0.0,True,False,False,True,False,False,False,0.845,0,M0,,False,step,healthy,800013,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
162,True,1.0850921868302505,1.9471140151192683,0.9244459071081927,0.16382536615733487,0.3036815479860051,1.3879812475035005,2.0000021904452705,1.2115645633940366,0.1399724542026285,0.3036815479860051,600,True,task_success_v2,False,nan,nan,0.16129990049599827,0.02320450172889087,0.015,False,both_tolerances_but_no_dwell,True,True,46.7,28.400000000000002,0.20822160068483014,0.11782433458855124,0.085,False,task_success,True,False,True,healthy,False,nan,0.662,0.26166666666666666,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.35333333333333333,0.0,0.0,0.0,1.0,0.6466666666666667,0.385,0.0,0.35333333333333333,0.0,0.0,0.0,0.0,0.0,0.2633333333333333,0.145,0.011666666666666667,0.22666666666666666,0.35333333333333333,0.37666666666666665,0.016666666666666666,0.7769519765296135,0.028933001187674227,0.28454152386721226,0.0939719348924061,2.6083333333333334,0.27395833333333336,67.65979312253238,0.057891388441284705,5.612742970697582,15.523306617978958,16.000559048261493,35.09752405807376,0.41844784999999995,0.0,True,False,False,True,False,False,False,0.6466666666666666,0,M0,,False,step,healthy,800014,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
199,True,2.011300807618884,2.015198486584447,2.0112992058460772,0.13854926403560508,0.30303789203338116,2.010075582006958,2.01558667231171,2.010071315926353,0.113266318356988,0.30303789203338116,600,True,task_success_v2,False,nan,nan,2.283842886246257,0.24853714724436804,0.0,False,never_entered_position_tolerance,False,False,nan,nan,2.180354131595574,0.30303789203338116,0.0,False,never_entered_position_tolerance,False,False,False,healthy,False,nan,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004947425178895327,0.00047999999999999996,0.010689235146082785,0.00072,0.06,0.0,0.5184000000000001,6.923352728440514e-05,4.541988484561443,4.937162855640054,5.218947166576981,5.982290022075176,0.0,0.0,True,False,False,False,False,False,True,0.0,0,M0,,False,step,healthy,800015,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
180,True,0.8525684112147575,1.9526064937071175,0.6913917859716502,0.09619497612629367,0.15092834659067522,1.3035577904279598,2.0,1.0815781644365434,0.08087502716268039,0.15092834659067522,600,True,task_success_v2,True,52.900000000000006,32.800000000000004,0.043283223144172975,0.0887865050951203,0.13,False,task_success,True,True,51.1,31.0,0.2632523043070191,0.007862410031400646,0.18333333333333332,True,task_success,False,False,False,healthy,False,nan,0.662,0.235,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.7,0.465,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.23833333333333334,0.17666666666666667,0.02,0.265,0.3,0.445,0.03166666666666667,0.8220014676434207,0.033268308189301286,0.40755415835255376,0.09950510229782068,2.828333333333333,0.28208333333333335,71.64367365443088,0.061321482378145116,4.304727423004806,9.423984389286488,10.084832629654555,25.61791194602847,0.27198159999999993,0.0,True,False,False,True,False,False,False,0.7,0,M0,,False,step,healthy,800016,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
165,True,1.9230210252688178,2.0,1.9130222210026864,0.13862795937822475,0.20095731725061095,1.9444940604508936,2.0,1.9369411102269471,0.11980702352848326,0.20095731725061095,600,True,task_success_v2,False,nan,nan,1.440579550035013,0.050352543352652435,0.0,False,never_entered_position_tolerance,False,False,nan,nan,1.4692855322171352,0.16704903528855297,0.0,False,never_entered_position_tolerance,False,False,False,healthy,False,nan,0.662,0.06166666666666667,0.04833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,1.0,0.11,0.04833333333333333,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.06333333333333334,0.023333333333333334,0.0,0.023333333333333334,0.89,0.04,0.006666666666666667,0.13744893615500534,0.003899578309745928,0.0709659623934115,0.01640148206907137,0.465,0.04666666666666667,11.809067089731386,0.05706051676267068,2.7754015754908323,7.900938787497573,9.233701191842554,20.996924955397844,0.2642532,0.0,True,False,False,True,False,False,True,0.11,0,M0,,False,step,healthy,800017,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
151,True,1.981552275919096,1.9999826942820962,1.9815355595615367,0.08177485192984874,0.17011427157006054,1.9862478438391842,2.0007425621415162,1.98621894070812,0.07074036750986856,0.17011427157006054,600,True,task_success_v2,False,nan,nan,2.426691007685078,0.22848506931311122,0.0,False,never_entered_position_tolerance,False,False,nan,nan,2.256768111611594,0.17011427157006054,0.0,False,never_entered_position_tolerance,False,False,False,healthy,False,nan,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005089591374234464,0.00023999999999999998,0.010585109295485732,0.00066,0.055,0.0,0.4752,5.37044887896177e-05,2.775216940790415,3.2108959858305743,5.37699094042182,5.525861168280244,0.0,0.0,True,False,False,False,False,False,True,0.0,0,M0,,False,step,healthy,800018,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
174,True,1.848968347870486,2.0053580100830093,1.801919101820999,0.1343004134112546,0.31293343765652715,1.894007815589236,2.0053580100830093,1.8593625622929093,0.1131635398002734,0.31293343765652715,600,True,task_success_v2,False,nan,nan,0.9614091654781665,0.06934411824548523,0.0,False,never_entered_position_tolerance,False,False,nan,nan,0.6289856156505874,0.31293343765652715,0.0,False,never_entered_position_tolerance,False,False,False,healthy,False,nan,0.662,0.10833333333333334,0.06833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8233333333333334,0.0,0.0,0.0,1.0,0.17666666666666667,0.06833333333333333,0.0,0.8233333333333334,0.0,0.0,0.0,0.0,0.0,0.10833333333333334,0.02,0.0016666666666666668,0.04666666666666667,0.8233333333333334,0.065,0.0033333333333333335,0.20181297806453266,0.011149141383705178,0.08555706750838406,0.02476519203866515,0.7266666666666667,0.07083333333333333,17.830938267838906,0.05691544736248474,2.772044390439987,8.68582319235429,9.396053270902485,37.20262902788818,0.26451959999999997,0.0,True,False,False,True,False,False,True,0.17666666666666667,0,M0,,False,step,healthy,800019,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
